Time,ECG_Clean,ECG_Noisy,ECG_Filtered
0.048004800480048,0.12731449116561208,-0.0636644639779288,0.15999984360829472
0.049004900490049005,0.12895196200301776,0.054393786164241995,0.16277099931395558
0.05000500050005,0.13004623922125222,0.12918477058024963,0.16541812768405376
0.051005100510051006,0.13059726117924006,0.35228771761561833,0.16766112827539564
0.052005200520052,0.13061349470016206,0.4737971685620285,0.16922455581382034
0.05300530053005301,0.13011202542551922,0.40257157467060506,0.16988321662123476
0.054005400540054004,0.12911835050140955,0.3175831988148917,0.16949840243418685
0.05500550055005501,0.12766590767712652,0.22466472049962724,0.1680391551192633
0.056005600560056004,0.12579537723865225,0.271596029647978,0.16558602342220854
0.05700570057005701,0.12355379477528888,0.1405712987642823,0.1623179397849712
0.058005800580058005,0.12099351395810068,0.07193372459872635,0.1584853909756817
0.05900590059005901,0.11817105930001554,0.06973164791029746,0.15437473920407785
0.060006000600060005,0.11514590909711367,-0.0010308690310525254,0.1502693570030061
0.06100610061006101,0.11197924820511884,0.09932042320795469,0.14641317057642592
0.062006200620062006,0.10873272881449365,0.10818332151588445,0.14298135685814126
0.063006300630063,0.10546727486824369,0.010954255508695741,0.14006159836536794
0.064006400640064,0.10224196223311928,0.08142725448764325,0.13764783889090154
0.06500650065006501,0.09911300229255415,-0.001942686999913578,0.13564712054264413
0.066006600660066,0.09613285145610197,0.0033150053011322678,0.13389877821829899
0.067006700670067,0.09334946340309111,0.1566163756270175,0.13220386507980497
0.06800680068006801,0.09080569495251699,0.30165499939232615,0.1303611476297985
0.06900690069006901,0.08853887053737648,0.30416630223951774,0.12820459466438655
0.07000700070007,0.08658050460764156,0.30858900994317057,0.12563652322384364
0.071007100710071,0.08495617611227117,0.28198502848132956,0.12265096082448186
0.07200720072007201,0.08368554469889028,0.16282531620526863,0.11934339453162851
0.07300730073007301,0.08278249455593442,0.16200373237344506,0.11590544589921782
0.074007400740074,0.08225538899253781,0.11570816881702047,0.11260547798756905
0.075007500750075,0.08210741694281261,0.08193663846040213,0.10975818034599394
0.07600760076007601,0.08233701158292586,0.005260685987602633,0.10768754083324411
0.07700770077007701,0.08293832110914058,-0.0566765935590505,0.10668827317248822
0.078007800780078,0.0839017123555054,0.10885431842314897,0.10699075245313516
0.07900790079007901,0.08521428921734399,-0.00951512787864258,0.10873383685346377
0.08000800080008001,0.0868604096595492,-0.01944566202123465,0.11194876012033601
0.081008100810081,0.08882218728648682,0.008437321755382983,0.11655583631230311
0.082008200820082,0.09107996589195338,0.05840227196070902,0.12237420458227834
0.08300830083008301,0.09361275795867248,0.206123041364352,0.12914325802582552
0.08400840084008401,0.09639864061542698,0.25460129072592536,0.13655282504706362
0.085008500850085,0.09941510498141275,0.18233885610441858,0.1442779501943291
0.086008600860086,0.10263935704711194,0.22763509084171535,0.1520136569899418
0.08700870087008701,0.10604857019575037,0.253250211100834,0.1595054634893793
0.08800880088008801,0.10962009111755369,0.18041880435782937,0.1665723813170486
0.089008900890089,0.1133316021892379,0.17733117612039975,0.17312028262474674
0.09000900090009001,0.11716124438042418,0.30833266628829914,0.1791446275321645
0.09100910091009101,0.12108770541942833,0.26976620178321153,0.18472251088303418
0.09200920092009202,0.12509027832799585,0.17942607062947907,0.18999484871956301
0.093009300930093,0.12914889555194473,0.2912038897647801,0.19514043078891147
0.09400940094009401,0.13324414381210445,0.18666129700408088,0.2003445847153536
0.09500950095009501,0.13735726452002825,0.11860598212222247,0.20576619718256597
0.096009600960096,0.14147014418858506,0.029528085971029447,0.21150760321841833
0.09700970097009701,0.1455652987597183,-0.037544358578875545,0.21759215526341003
0.09800980098009801,0.14962585520786473,0.014698085725465704,0.2239538107198912
0.09900990099009901,0.1536355331905781,0.04737126311975502,0.23044156076365266
0.1000100010001,0.1575786289352747,0.25533664166830283,0.23683900385661877
0.10101010101010101,0.1614400029945977,0.42738734189887423,0.24289631752739033
0.10201020102010201,0.16520507298907347,0.5287411250410632,0.24836911082093518
0.10301030103010302,0.16885981199574918,0.43164208377688884,0.25305704425210035
0.104010401040104,0.17239075284202665,0.362394441909873,0.25683527773927745
0.10501050105010501,0.17578499822769247,0.3903383825656218,0.25967366038540785
0.10601060106010601,0.17903023632477288,0.1955991720124029,0.26164134828771307
0.10701070107010702,0.1821147612914491,0.2571927104825081,0.26289728493390285
0.10801080108010801,0.1850274979782247,0.22276928484851313,0.2636690620806658
0.10901090109010901,0.18775802999610347,0.22594017458316318,0.26422386364936906
0.11001100110011001,0.19029663025135057,0.21604045437956448,0.26483555449864327
0.11101110111011102,0.19263429302296095,0.237702727729909,0.2657517685645252
0.11201120112011201,0.19476276666088965,0.258739874006671,0.2671643563189868
0.11301130113011301,0.19667458600948065,0.3064438803848694,0.2691859627703408
0.11401140114011402,0.1983631037059802,0.13099986007259334,0.27183495806270064
0.115011501150115,0.19982251956383285,0.08753158071306956,0.27503049880087205
0.11601160116011601,0.2010479073205918,0.10069969068991264,0.27859901763323186
0.11701170117011701,0.20203523810737145,0.21070614172062388,0.28229254932453834
0.11801180118011802,0.20278140007808357,0.4011522240708475,0.28581773046015824
0.11901190119011901,0.20328421372004524,0.3431324117892426,0.28887229550772714
0.12001200120012001,0.20354244245121667,0.45614364714527245,0.2911841543212115
0.12101210121012101,0.20355579819201292,0.37475386894913615,0.292547362100804
0.12201220122012202,0.20332494168034862,0.4763021977020339,0.2928496782135623
0.12301230123012301,0.20285147737657838,0.37094028288673764,0.29208768999636453
0.12401240124012401,0.2021379428797431,0.41501758170100916,0.29036726545658137
0.125012501250125,0.2011877928476146,0.4085047183653727,0.28788910722258637
0.126012601260126,0.20000537748012392,0.2867393937476789,0.28492122256482716
0.127012701270127,0.19859591568862725,0.20937649054092816,0.28176205535425164
0.128012801280128,0.19696546313188157,0.08573894229637422,0.27869965622627435
0.12901290129012902,0.19512087535340444,0.06643110763841076,0.2759732728774192
0.13001300130013002,0.19306976630390824,0.0005169425916281278,0.27374372816186826
0.13101310131013102,0.1908204625765822,0.07398528133035408,0.27207768425560525
0.132013201320132,0.1883819537220206,0.10935667227121773,0.2709484552471397
0.133013301330133,0.1857638390434403,0.3780590560456926,0.2702528261579538
0.134013401340134,0.18297627130141564,0.488085289827086,0.26984000360974925
0.135013501350135,0.18002989778061007,0.5472460410249652,0.2695461859697979
0.13601360136013602,0.17693579918887936,0.5746869480002096,0.269227121875172
0.13701370137013702,0.17370542687166346,0.3233684562328515,0.2687818726341442
0.13801380138013802,0.17035053883182025,0.32032652279111334,0.2681635579174342
0.13901390139013903,0.16688313504707766,0.21193419596230353,0.267376249290805
0.14001400140014,0.16331539257422711,0.25703427967972986,0.26646027748191586
0.141014101410141,0.15965960092123188,0.10405745319844646,0.2654702748388903
0.142014201420142,0.1559280981558126,0.1172847892894201,0.2644511108430244
0.14301430143014301,0.15213320820205978,0.16196646339295057,0.2634166815831716
0.14401440144014402,0.14828717975554154,0.22886376872429048,0.26233550430798264
0.14501450145014502,0.14440212722254972,0.24058231492263088,0.26112549332491913
0.14601460146014603,0.1404899740609686,0.18207061556590448,0.2596585513754398
0.147014701470147,0.13656239886914562,0.2678175683449566,0.25777411516469323
0.148014801480148,0.13263078453554397,0.27649801111673394,0.25529971256123546
0.149014901490149,0.12870617072630278,0.21093394414125166,0.2520758477248011
0.15001500150015,0.12479920995058223,0.2569337954742779,0.24798203471027044
0.15101510151015102,0.12092012740520115,0.3141858377371177,0.24296051413257966
0.15201520152015202,0.117078684761033,0.5133688861675344,0.23703408815530566
0.15301530153015303,0.11328414801437825,0.4656556296725437,0.23031469645617372
0.15401540154015403,0.10954525948750944,0.2664516833756987,0.223000171296954
0.155015501550155,0.10587021402421506,0.1372170772518394,0.2153583514507958
0.156015601560156,0.10226663938884523,0.24134155655952888,0.20770014000559697
0.157015701570157,0.09874158084145773,0.09862413069643959,0.2003453216442001
0.15801580158015802,0.09530148982750641,0.08439298274617656,0.1935862640459209
0.15901590159015902,0.09195221668841752,0.04473185405194335,0.18765487806431888
0.16001600160016002,0.08869900726961692,0.02483207437706602,0.1826976469557562
0.16101610161016103,0.08554650327533037,0.06707987057703564,0.1787623457065277
0.162016201620162,0.08249874619496178,0.1281347068143045,0.1757983625621838
0.163016301630163,0.0795591846042002,0.17579965256984,0.17367051592964397
0.164016401640164,0.07673068462531732,0.1339399504836451,0.1721842812099884
0.16501650165016502,0.07401554331544513,0.09702843519049652,0.1711187447324153
0.16601660166016602,0.07141550473899586,0.33285195260507816,0.17026252220616872
0.16701670167016702,0.06893177847077535,0.41980994373896185,0.16944724869972697
0.16801680168016803,0.06656506026969614,0.4870020144744808,0.1685731032128684
0.16901690169016903,0.06431555465922718,0.34117601637505246,0.16762154931258616
0.17001700170017,0.06218299914970713,0.20923601449955972,0.16665245167256743
0.171017101710171,0.06016668983924855,0.133891888762781,0.1657857935529446
0.172017201720172,0.0582655081340056,-0.011664620675178074,0.16517150982905868
0.17301730173017302,0.056477948334876404,-0.04150633443486085,0.16495342090257709
0.17401740174017402,0.05480214584606047,0.020572087554227944,0.16523424191889313
0.17501750175017503,0.05323590577107243,-0.044414776083569585,0.16604804219662125
0.17601760176017603,0.05177673167359958,0.11673525878462532,0.1673446737542926
0.177017701770177,0.0504218542937521,0.14423314951047547,0.16898814772624512
0.178017801780178,0.04916826002455677,0.3060134121357339,0.1707683350686602
0.179017901790179,0.04801271896875637,0.26925455433407863,0.1724232656019954
0.18001800180018002,0.04695181241186898,0.1501463799443276,0.17366812817283142
0.18101810181018102,0.04598195956381614,0.16951324357689654,0.17422696239287067
0.18201820182018202,0.045099443438033154,0.13451986031232904,0.17386365011398114
0.18301830183018303,0.04430043575363023,0.2371039627739861,0.17240955067975242
0.18401840184018403,0.04358102076269558,0.2441004358908059,0.16978554826863954
0.185018501850185,0.04293721792104932,0.22933279336092072,0.16601643450666856
0.186018601860186,0.04236500333651577,0.27069655349263705,0.16123578000265584
0.18701870187018702,0.041860329943946006,0.260765150115968,0.15568003339852718
0.18801880188018802,0.04141914637067076,0.2437853881088848,0.14967157301632136
0.18901890189018902,0.04103741446969761,0.09994540138000715,0.14359172494254213
0.19001900190019003,0.04071112551069787,0.06990800062515475,0.1378461800577749
0.19101910191019103,0.04043631503059662,0.040146563824387055,0.13282649642562006
0.192019201920192,0.040209076356331044,0.1110632507805799,0.12887208783851498
0.193019301930193,0.04002557282204697,-0.00014890304635383628,0.12623706221859513
0.19401940194019401,0.03988204871164419,0.07505594020172623,0.12506560124973246
0.19501950195019502,0.03977483896515349,-0.01175252201900473,0.12537855226250286
0.19601960196019602,0.03970037769394492,0.07849269244308026,0.12707272164696923
0.19701970197019703,0.03965520555524851,0.09954024465592229,0.1299330561328641
0.19801980198019803,0.03963597604094893,0.0676784962237483,0.13365652078982876
0.19901990199019903,0.03963946073913712,0.11222282264790798,0.13788516585489552
0.2000200020002,0.03966255362951488,0.2511472332155056,0.1422447616799573
0.201020102010201,0.03970227447550885,0.25998908675129756,0.14638456098338534
0.20202020202020202,0.039755771376921316,0.4066454627679779,0.15001335512734884
0.20302030203020302,0.039820322547191506,0.2258239433963174,0.15292728548488677
0.20402040204020402,0.039893337378932206,0.2218026015923536,0.15502605445540632
0.20502050205020503,0.03997235686041041,0.09669929623790827,0.15631610476887223
0.20602060206020603,0.04005505340413124,0.14870080419762458,0.15690144855027446
0.20702070207020704,0.04013923014672696,0.12744286757123452,0.1569644801927175
0.208020802080208,0.04022281977701961,0.06810682703923249,0.1567399547289738
0.20902090209020902,0.040303882946480865,0.19998529462992176,0.15648543162558526
0.21002100210021002,0.040380606313419706,0.16564744959383912,0.15645116082708574
0.21102110211021102,0.04045130026914767,0.17047372750507486,0.15685191782815353
0.21202120212021203,0.04051439639115868,0.06760980303939106,0.1578429192814553
0.21302130213021303,0.04056844466506701,0.1331486009758149,0.1595017740695242
0.21402140214021403,0.040612110513721426,9.804323214430977e-05,0.1618183091328473
0.215021502150215,0.04064417166859641,0.07121671856930031,0.16469377006680086
0.21602160216021601,0.040663514915293436,0.049839280028919214,0.167950124140987
0.21702170217021702,0.040669132741796704,0.2086971703291121,0.1713489621533427
0.21802180218021802,0.040660119915049836,0.3006814699411696,0.1746179826956796
0.21902190219021903,0.04063567000847419,0.2799488359805995,0.17748164751444712
0.22002200220022003,0.04059507190025774,0.27580236504828104,0.17969183155235266
0.22102210221022103,0.0405377062596193,0.20229138567289368,0.1810544716855359
0.22202220222022204,0.04046304203580888,0.20304335794063,0.1814492119620171
0.223022302230223,0.04037063296234886,0.16579634631565232,0.1808403647925486
0.22402240224022402,0.04026011408695659,0.2725948041808301,0.17927867149747373
0.22502250225022502,0.04013119833571941,0.20904542690386912,0.1768941467690264
0.22602260226022602,0.03998367311841558,0.27164416992541107,0.1738808405992766
0.22702270227022703,0.039817396980386624,0.1504803071195005,0.1704749032708987
0.22802280228022803,0.03963229630506248,0.16821330262006515,0.16692804863723693
0.22902290229022904,0.03942836207011249,0.10324379874691342,0.1634792967366636
0.23002300230023,0.03920564665923488,0.033586341074692064,0.16032849081096565
0.23102310231023102,0.03896426073079442,0.012872264647337778,0.15761527409264903
0.23202320232023202,0.03870437014386144,-0.04205319348659718,0.15540680829478784
0.23302330233023302,0.03842619294168481,0.07933325783703657,0.15369643278672976
0.23402340234023403,0.038129996392233356,0.1419037685079618,0.15241374368999874
0.23502350235023503,0.037816094085153906,0.2115361681931584,0.15144449050700518
0.23602360236023603,0.03748484308430708,0.3102687310830337,0.15065675640125792
0.23702370237023704,0.037136641134940904,0.28275226481844823,0.14992866311041336
0.23802380238023801,0.036771923924538284,0.28181078211721333,0.14917266735914683
0.23902390239023902,0.03639116239641263,0.15086898135539523,0.14835239345569534
0.24002400240024002,0.03599486011521894,0.2469781837697026,0.1474895504995698
0.24102410241024103,0.035583550683682325,0.140062134899252,0.14666030203512406
0.24202420242024203,0.035157795210015386,0.1510958062352799,0.14598204793294164
0.24302430243024303,0.034718179825688374,0.18550429156539627,0.14559275417972978
0.24402440244024404,0.034265313253426466,0.044673215091124596,0.1456257468367507
0.245024502450245,0.03379982442552669,0.13913280840897618,0.1461833381142181
0.24602460246024602,0.03332236015280823,0.14013064243272208,0.14731279987166288
0.24702470247024702,0.032833582844727774,0.05004553020389426,0.14898804979353256
0.24802480248024802,0.0323341682813999,-0.04161542165293744,0.15110001188118807
0.24902490249024903,0.03182480343845893,-0.054575964771813326,0.15345796957456442
0.25002500250025,0.03130618436587793,0.02916499604707401,0.15580318364313467
0.251025102510251,0.0307790141220196,0.22942781592894224,0.15783437001262532
0.252025202520252,0.03024400076433136,0.2799524136872975,0.1592424341895278
0.253025302530253,0.0297018553982102,0.248207023691669,0.15974976872678867
0.254025402540254,0.02915329028565057,0.2812635575283436,0.1591482207239995
0.255025502550255,0.02859901701535077,0.35910511238511195,0.15732989275522796
0.256025602560256,0.02803974473598858,0.26738022569320496,0.15430605351636134
0.25702570257025703,0.027476178454386043,0.2794061770787538,0.15021120262147483
0.25802580258025803,0.026909017400266827,0.14289919716553745,0.14529146324748124
0.25902590259025904,0.026338953459267546,0.21070132556381427,0.13987871287407297
0.26002600260026004,0.025766669675798933,0.034051724175083425,0.13435387954854183
0.26102610261026105,0.02519283882726402,0.04792674775556602,0.12910432674002184
0.26202620262026205,0.024618122071031052,-0.06963359994425077,0.12448104668932934
0.26302630263026305,0.02404316766542945,0.014014349604880696,0.1207613820234917
0.264026402640264,0.023468609765890307,-0.04586477668466628,0.11812215376236818
0.265026502650265,0.022895067297190024,-0.05312292091323278,0.1166264814981846
0.266026602660266,0.022323142902579543,0.12202348427397287,0.11622548627740056
0.267026702670267,0.02175342197039227,0.15747058550034998,0.1167737835680577
0.268026802680268,0.021186471738526648,0.26514934707596965,0.11805556463383643
0.269026902690269,0.020622840476992654,0.24367118001322252,0.11981657759129741
0.27002700270027,0.020063056748499945,0.2070707477356554,0.12179684808635029
0.27102710271027103,0.01950762874685,0.19471187929720138,0.1237595931939802
0.27202720272027203,0.018957043712677032,0.08158461818413688,0.12551314848433429
0.27302730273027304,0.0184117674258651,0.24224630670406455,0.12692431417941993
0.27402740274027404,0.017872243773753183,0.12217773988082122,0.12792288955165362
0.27502750275027504,0.01733889439402739,0.10717547274164281,0.128498146120382
0.27602760276027605,0.016812118390992305,0.13185996120483776,0.12868867480601204
0.27702770277027705,0.016292292123712162,0.11495497151221701,0.12856752860250578
0.27802780278027805,0.01577976906431911,0.15541475795265414,0.1282248607309917
0.279027902790279,0.015274879724601537,0.0874250326571965,0.12775033010254244
0.28002800280028,0.014777931648810298,0.0740415616259559,0.1272175049821009
0.281028102810281,0.01428920947045799,-0.037769135058517485,0.12667239848899406
0.282028202820282,0.013808975030733346,0.047308192749480976,0.1261280043840828
0.283028302830283,0.013337467556014402,0.009674926123626935,0.12556605252396408
0.284028402840284,0.012874903891837411,0.23286536402086153,0.12494606427980626
0.285028502850285,0.0124214787905655,0.14523382397526952,0.12422034888322814
0.28602860286028603,0.011977365249902637,0.17311847757191615,0.12335229980904017
0.28702870287028703,0.011542714899313211,0.14880977190645267,0.12233466659416654
0.28802880288028804,0.011117658431337614,0.16445905291023327,0.12120449786393357
0.28902890289028904,0.010702306074737454,0.2410340409322877,0.12005193588627633
0.29002900290029004,0.010296748106362719,0.19732907695308405,0.11902071865131016
0.29102910291029105,0.009901055398604721,0.23955351006440445,0.1182990585036186
0.29202920292029205,0.009515279999285194,0.2311284578668323,0.11810061921177128
0.29302930293029306,0.009139455740830832,0.17393406490152266,0.11863666206715706
0.294029402940294,0.00877359887559559,0.17391774444794444,0.12008200016204437
0.295029502950295,0.008417708734217632,0.0034929739055244297,0.12253901020644647
0.296029602960296,0.008071768403935862,-0.12314993396281929,0.12600533349544188
0.297029702970297,0.007735745423838633,-0.20227119333730814,0.13035165651091482
0.298029802980298,0.007409592494077794,-0.17489415688911672,0.13531560253933284
0.299029902990299,0.007093248196150326,-0.04574487258723485,0.14051590533920622
0.3000300030003,0.006786637721429388,0.08838978634596131,0.14548773378064284
0.30103010301030103,0.006489673605214296,0.19855100044389037,0.1497359445545423
0.30203020302030203,0.006202256463665081,0.37254321304005794,0.1527991715728801
0.30303030303030304,0.005924275731090172,0.5464050950770987,0.15431496757186072
0.30403040304030404,0.005655610395165414,0.3827035303968197,0.1540753200816242
0.30503050305030505,0.0053961297277775625,0.4916505119430613,0.1520630083888511
0.30603060306030605,0.005145694009305474,0.284281203017806,0.14846224739592404
0.30703070307030705,0.004904155244276024,0.3173661352328164,0.14364121896561646
0.30803080308030806,0.004671357866459127,0.101984221322221,0.13810854267802083
0.309030903090309,0.004447139431595792,-0.010274217757924468,0.13244972073431865
0.31003100310031,0.00423133129608474,-0.13574666457116089,0.12725254940261177
0.311031103110311,0.004023759280085708,-0.06080119707213281,0.12303199364750272
0.312031203120312,0.003824244313630118,-0.07051250331746345,0.12016482245718768
0.313031303130313,0.003632603064462749,-0.02752419642020547,0.11884253339606442
0.314031403140314,0.0034486485464695626,-0.1280379436608633,0.11904830945143832
0.31503150315031503,0.0032721907076768276,-0.09339072262916961,0.12056059378336256
0.31603160316031603,0.0031030369969350362,0.022430271359051047,0.12298268221706482
0.31703170317031704,0.0029409929085262784,0.26703291796339257,0.12579456718901275
0.31803180318031804,0.0027858625040564234,0.3228316077171156,0.1284202804588183
0.31903190319031904,0.0026374489111120865,0.31458860441954845,0.13030174019254082
0.32003200320032005,0.002495554798277596,0.2483539879493623,0.1309693065432241
0.32103210321032105,0.0023599828262176967,0.2781373922269876,0.1301001110661155
0.32203220322032206,0.002230536074638067,0.3954375730287245,0.12755728832313326
0.32303230323032306,0.002107018445036879,0.27704473253604234,0.1234058158261041
0.324032403240324,0.001989235039257014,0.22953025103304325,0.1179034021200641
0.325032503250325,0.0018769925139393653,0.1294941224506484,0.11146771747879285
0.326032603260326,0.0017700994110633828,0.1366206038752787,0.10462410959527584
0.327032703270327,0.001668366464840793,0.0010319597858393001,0.09794040772330022
0.328032803280328,0.0015716068853029932,-0.09918134417554318,0.09195711562313585
0.329032903290329,0.00147963661899126,-0.21006592949263775,0.08712203044192814
0.33003300330033003,0.0013922745872219132,-0.1942070084984075,0.0837379638326134
0.33103310331033103,0.0013093429024560353,-0.13343183813807108,0.08193062610461815
0.33203320332033204,0.00123066706335502,-0.016511813910283862,0.0816408864098047
0.33303330333033304,0.0011560761291495478,-0.08373250274936841,0.08264195734153283
0.33403340334033405,0.0010854028739902962,0.16569551937810356,0.08457827357821368
0.33503350335033505,0.0010184839219842547,0.38259382070047915,0.08701960386749628
0.33603360336033605,0.0009551598636507813,0.3412778658641822,0.08952174883249536
0.33703370337033706,0.000895275354556915,0.2732538169341441,0.09168448432330965
0.33803380338033806,0.0008386791969119139,0.23759401705057187,0.09319850050473116
0.339033903390339,0.0007852244049169386,0.19197687587274906,0.09387568221659973
0.34003400340034,0.0007347682546771929,0.16291120086978303,0.09366032491043152
0.341034103410341,0.0006871723194912473,0.067001828640495,0.0926219246354708
0.342034203420342,0.0006423024913354162,0.04816993666572365,0.09093257779553834
0.343034303430343,0.0006000289893608305,-0.018747736736846904,0.08883365186381703
0.344034403440344,0.0005602263562168298,-0.04034330842318269,0.0865971970862072
0.34503450345034503,0.0005227734430072078,0.07285783062052889,0.08448755195327778
0.34603460346034604,0.00048755338367571175,-0.022358905624681395,0.08272785981160277
0.34703470347034704,0.00045445355960429466,0.03834641462161348,0.08147502631920492
0.34803480348034804,0.0004233655551922208,-0.0399801050251091,0.08080533042384343
0.34903490349034905,0.00039418510516645944,-0.040899211150011536,0.08071163770023285
0.35003500350035005,0.00036681203435412284,0.05613820106470002,0.08111191550290289
0.35103510351035105,0.0003411501906261845,0.18418443322982608,0.08186741185427801
0.35203520352035206,0.000317107371698672,0.216066992675262,0.08280752432472814
0.35303530353035306,0.0002945952464530868,0.1278206214026739,0.08375742768827749
0.354035403540354,0.0002735292714122791,0.11232929690949182,0.08456436377535857
0.355035503550355,0.0002538286029814668,0.18238390932159435,0.08511916929664812
0.356035603560356,0.00023541600603689232,0.09853025973982071,0.08537073971846679
0.357035703570357,0.000218217759416751,0.08334822496471639,0.08533226065343104
0.358035803580358,0.00020216355884089491,0.11260194826553495,0.08507899587651425
0.35903590359035903,0.00018718641775735794,0.1512373146839605,0.08473818221904647
0.36003600360036003,0.00017322256658528265,0.13662656088395778,0.08447215729333214
0.36103610361036104,0.00016021135079540835,0.15060630891161622,0.0844563308478305
0.36203620362036204,0.0001480951282410817,0.031992486182975816,0.08485417169671541
0.36303630363036304,0.00013681916612484792,0.04306396070085297,0.08579207304711925
0.36403640364036405,0.00012633153795824252,-0.10100320017802569,0.0873375971470287
0.36503650365036505,0.00011658302084547384,-0.13848677044492325,0.08948484278431686
0.36603660366036606,0.00010752699339539799,-0.11791505191376055,0.09215018122039885
0.36703670367036706,9.911933454058653e-05,0.016333443903947018,0.09518015925015379
0.36803680368036806,9.131832351746536e-05,0.2470627592365103,0.09837105838455923
0.369036903690369,8.408454123750741e-05,0.27468012180862583,0.10149696114727046
0.37003700370037,7.738077325635368e-05,0.2937128138470634,0.10434111158828518
0.371037103710371,7.117191452554935e-05,0.204747193280995,0.10672468075037088
0.372037203720372,6.542487609034517e-05,0.18140397178953827,0.10852795318167117
0.373037303730373,6.010849387677594e-05,0.15002233680747445,0.10970091650573104
0.37403740374037403,5.519343969198529e-05,0.1596387519072277,0.11026245317611738
0.37503750375037503,5.065213454353334e-05,0.14483807286864725,0.1102892190035542
0.37603760376037604,4.645866436622294e-05,0.044920670447530585,0.10989667338985952
0.37703770377037704,4.2588698228790317e-05,0.0006405217403505602,0.1092156629323269
0.37803780378037805,3.9019409077638565e-05,0.07273586916820807,0.10836847509300675
0.37903790379037905,3.572939706062377e-05,-0.03261148848425942,0.10744827146858073
0.38003800380038005,3.269861546072787e-05,-0.0068876808059990455,0.10650521681750026
0.38103810381038106,2.9908299257243554e-05,-0.0011048966381980718,0.10554153234154634
0.38203820382038206,2.7340896320841745e-05,0.03287757276613455,0.10451627388149883
0.38303830383038306,2.4980001238550432e-05,0.11466224772127578,0.1033589995123142
0.384038403840384,2.281029175523345e-05,0.24625615554184724,0.10198983975723182
0.385038503850385,2.08174678095739e-05,0.29011513127827304,0.10034215500475048
0.386038603860386,1.898819313482001e-05,0.16400354324270405,0.09838337688707816
