Time,Signal_Clean,Signal_Noisy,Signal_Filtered
0.056005600560056004,-0.47883349732571007,-0.6806440465773899,
0.056505650565056506,-0.6349629390120036,-0.8072283842033644,
0.05700570057005701,-0.7289357675947017,,
0.0575057505750575,-0.7514930779791608,,
0.058005800580058005,-0.7003727417560935,,
0.05850585058505851,-0.5805357657713462,,
0.05900590059005901,-0.4036846122109413,-0.8018981741372859,
0.059505950595059504,-0.18712026497006007,-0.4973850885706475,
0.060006000600060005,0.04795032932586737,0.2564963817076954,
0.06050605060506051,0.27849087492614977,0.7377697463224171,
0.06100610061006101,0.4818930754464352,,
0.061506150615061504,0.6381935507266446,,
0.062006200620062006,0.7320329724565531,,
0.0625062506250625,0.7541651898333779,,
0.063006300630063,0.7023680941367704,,
0.0635063506350635,0.5816665091176743,0.7392529011978787,
0.064006400640064,0.40384476645677236,0.5457503389970093,
0.06450645064506451,0.1862962363862309,0.24442310866040678,
0.06500650065006501,-0.049677887323669054,-0.11202010046049876,
0.06550655065506551,-0.280954177988622,-0.4439252793769267,
0.066006600660066,-0.4848527674814419,-0.681184517618301,
0.0665066506650665,-0.6413613432164963,-0.8070779482739532,
0.067006700670067,-0.7350992816067529,,
0.0675067506750675,-0.7568291549698816,,
0.06800680068006801,-0.7043670717112683,,
0.06850685068506851,-0.582802130133252,,
0.06900690069006901,-0.4040029305854842,-0.8009628011953588,
0.06950695069506951,-0.18545897302960873,-0.5009209656431577,
0.07000700070007,0.05142998177204618,0.24223660006550884,
0.0705070507050705,0.2834492906852332,0.7296760073195401,
0.071007100710071,0.4878443890535569,,
0.07150715071507151,0.6445524009645708,,
0.07200720072007201,0.7381715353289812,,
0.07250725072507251,0.7594749388819942,,
0.07300730073007301,0.7063201920276629,,
0.0735073507350735,0.583864779509346,0.7362201098217034,
0.074007400740074,0.4040658574160597,0.5415770959680315,
0.0745074507450745,0.1845128105805737,0.2408844128807533,
0.075007500750075,-0.05329343065047137,-0.11167628943401253,
0.07550755075507551,-0.28604599409393744,-0.43864830812637273,
0.07600760076007601,-0.4909163829353567,-0.6740309544777511,
0.07650765076507651,-0.6477936076555155,-0.8013307782106462,
0.07700770077007701,-0.7412584893875199,,
0.0775077507750775,-0.762099295252481,,
0.078007800780078,-0.7082197048681473,,
0.0785078507850785,-0.5848495974488579,,
0.07900790079007901,-0.4040374662352274,-0.7940426361172819,
0.07950795079507951,-0.1834737159810174,-0.4917736242725492,
0.08000800080008001,0.055240230174595034,0.23467853429208918,
0.08050805080508051,0.2887076426319244,0.7201369931294226,
0.081008100810081,0.4940297741740816,,
0.0815081508150815,0.6510519171400619,,
0.082008200820082,0.7443418953600864,,
0.08250825082508251,0.7647067507321097,,
0.08300830083008301,0.7100985511414613,,
0.08350835083508351,0.585820068100267,0.7260388327601454,
0.08400840084008401,0.4040096893779799,0.5260249014909248,
0.08450845084508452,0.18245561742302327,0.22375666477969175,
0.085008500850085,-0.0571447753523988,-0.12347795402117906,
0.0855085508550855,-0.2913100691060958,-0.4409585808146249,
0.086008600860086,-0.49707621662758605,-0.6699646179880537,
0.08650865086508651,-0.6542486646195925,-0.7964015577286532,
0.08700870087008701,-0.747384282964716,,
0.08750875087508751,-0.7673085816190718,,
0.08800880088008801,-0.7120191617283148,,
0.0885088508850885,-0.5868864581733,,
0.089008900890089,-0.40413169577727454,-0.7850099869480271,
0.0895089508950895,-0.1816328500436613,-0.4747300098489454,
0.09000900090009001,0.058824674755122555,0.2410519565450019,
0.09050905090509051,0.2936814299737003,0.7171891238340375,
0.09100910091009101,0.4999124073576111,,
0.09150915091509151,0.6572843938092414,,
0.09200920092009202,0.7503408727714271,,
0.0925092509250925,0.7699197582930264,,
0.093009300930093,0.7140549584727575,,
0.09350935093509351,0.5881731015850563,0.722200686079045,
0.09400940094009401,0.404565810100939,0.5170987461852472,
0.09450945094509451,0.18118890821462966,0.20636004493009924,
0.09500950095009501,-0.0600940622071558,-0.14656836708002963,
0.09550955095509552,-0.29565213411818697,-0.46053863065259953,
0.096009600960096,-0.5024014519659604,-0.680353320756258,
0.0965096509650965,-0.6600673320078843,-0.7999457574760943,
0.09700970097009701,-0.7531721811375883,,
0.09750975097509751,-0.7725543864930609,,
0.09800980098009801,-0.7162691690944081,,
0.09850985098509851,-0.5897828885217273,,
0.09900990099009901,-0.40544146893055943,,
0.09950995099509952,-0.18126471401169933,0.6256770648226491,
0.1000100010001,0.060815674185187144,0.48547972025210967,
0.1005100510051005,0.2971020306929853,0.6861101153887633,
0.10101010101010101,0.5044506117909805,0.7844496580673294,
0.10151015101510151,0.6625383140972391,,
0.10201020102010201,0.7558542416723222,0.7276458332848691,
0.10251025102510251,0.7752209989348835,,
0.10301030103010302,0.7186965640487721,0.7208285154091407,
0.10351035103510352,0.5917681892910073,-0.6083443398991677,
0.104010401040104,0.4068190532839669,0.40269682852528565,
0.10451045104510451,0.18191957530329275,-0.1233820710918306,
0.10501050105010501,-0.06093857303697535,-0.7904547024884335,
0.10551055105510551,-0.2979931315635364,-0.5047169309211897,
0.10601060106010601,-0.5060362503641616,-0.7725246440366913,
0.10651065106510652,-0.6646863431672859,,
0.10701070107010702,-0.7583844302110815,,
0.1075107510751075,-0.7779194815568315,,
0.10801080108010801,-0.7213332846394194,,
0.10851085108510851,-0.5941160131367952,,
0.10901090109010901,-0.408673038580565,-0.7813377251661576,
0.10951095109510951,-0.1831148187507402,-0.4676501538341076,
0.11001100110011001,0.06051205518142952,0.2429482427690325,
0.11051105110511052,0.29837984895630754,0.7167841664711291,
0.11101110111011102,0.507210069337488,,
0.1115111511151115,0.6665513471684966,,
0.11201120112011201,0.7607819563567862,,
0.11251125112511251,0.7806409368826754,,
0.11301130113011301,0.7241378049253637,,
0.11351135113511351,0.5967515401432165,0.7484846843280005,
0.11401140114011402,0.41089900905541876,0.5578702240467527,
0.11451145114511452,0.18472442545752496,0.23982322288056823,
0.115011501150115,-0.05967212067739048,-0.1434874450867263,
0.11551155115511551,-0.2983941129021087,-0.47927381092617394,
0.11601160116011601,-0.5080850466895321,-0.699204858596477,
0.11651165116511651,-0.6682134413931844,-0.8107127004657947,
0.11701170117011701,-0.7630829114801765,,
0.11751175117511752,-0.783370542285361,,
0.11801180118011802,-0.7270428294551398,,
0.11851185118511852,-0.5995592216391201,,
0.11901190119011901,-0.4133429189436989,-0.7918338462271254,
0.11951195119511951,-0.18657022442063398,-0.5050337328053217,
0.12001200120012001,0.058603581042763996,0.18886368125959258,
0.12051205120512051,0.2982086904348447,0.6957585053028723,
0.12101210121012101,0.5088041151581836,,
0.12151215121512152,0.6697708549109573,,
0.12201220122012202,0.7653305797505122,,
0.1225122512251225,0.7860922039715171,,
0.12301230123012301,0.729974767967773,,
0.12351235123512351,0.6024159367034482,0.7702208797789266,
0.12401240124012401,0.41584522816365493,0.6040644286866864,
0.12451245124512451,0.1884729826760955,0.3049367324768256,
0.125012501250125,-0.057486955059550475,-0.08765161069556082,
0.1255125512551255,-0.2979873971355869,-0.4512687493427207,
0.126012601260126,-0.5094988229310994,-0.690902649754951,
0.1265126512651265,-0.6713114010833816,-0.8096391304127148,
0.127012701270127,-0.7675628082328138,,
0.1275127512751275,-0.788793285615494,,
0.128012801280128,-0.7328754731708655,,
0.12851285128512852,-0.6052276085292136,,
0.12901290129012902,-0.4182887152936648,-0.802530125075249,
0.12951295129512952,-0.19030658728956182,-0.42057813988295656,
0.13001300130013002,0.05644335688455123,-0.7466940785094828,
0.13051305130513052,0.2978345066069704,0.7601754604287125,
0.13101310131013102,0.5102481339405155,,
0.13151315131513153,0.6728844373804836,,
0.132013201320132,0.7697994101955324,0.5921793750662551,
0.1325132513251325,0.7914680484271696,,
0.133013301330133,0.7357206131093069,,
0.1335133513351335,0.6079598952682281,0.7858075844511592,
0.134013401340134,0.4206377201338009,0.6380545165209538,
0.1345134513451345,0.19204139703882214,0.3544609158616841,
0.135013501350135,-0.055491617194311324,-0.04476283406595249,
0.13551355135513551,-0.2977565371333203,-0.4302069050956878,
0.13601360136013602,-0.5110482273625965,-0.6848817791032973,
0.13651365136513652,-0.6744808499406686,-0.8085231817024391,
0.13701370137013702,-0.772033164839653,,
0.13751375137513752,-0.7941191642665272,,
0.13801380138013802,-0.7385300425907725,,
0.13851385138513853,-0.6106549277595809,,
0.13901390139013903,-0.4229583249271792,-0.8060158724338546,
0.1395139513951395,-0.19376495075702893,-0.563430470616127,
0.14001400140014,0.054529550619889934,0.0837858302826906,
0.1405140514051405,0.29764726313838,0.6466218347884441,
0.141014101410141,0.5118020938152564,,
0.1415141514151415,0.6760271067289225,,
0.142014201420142,0.7742273437049948,,
0.1425142514251425,0.7967571213308069,,
0.14301430143014301,0.741367223188664,,
0.14351435143514352,0.6134289876661042,0.7921555530370915,
0.14401440144014402,0.4254130044355397,0.649646320186581,
0.14451445144514452,0.1956730590010539,0.3661553586960321,
0.14501450145014502,-0.05334603277646624,-0.043654099326846885,
0.14551455145514552,-0.2973016376850249,-0.43763904583858854,
0.14601460146014603,-0.5123331912749011,-0.6906574617441867,
0.14651465146514653,-0.6773960330787306,-0.8104865606075738,
0.147014701470147,-0.776320882543033,,
0.1475147514751475,-0.7993974029491591,,
0.148014801480148,-0.7443267843820847,,
0.1485148514851485,-0.6164499451898354,,
0.149014901490149,-0.4282287738069105,-0.8017677926860801,
0.1495149514951495,-0.19803088184953951,-0.5561943399036423,
0.15001500150015,0.05166353128291706,0.08466159004858531,
0.15051505150515052,0.2964575581645828,0.6423796620945472,
0.15101510151015102,0.5124216375677172,,
0.15151515151515152,0.6784327639491543,,
0.15201520152015202,0.7782401664737125,,
0.15251525152515252,0.8020554659612393,,
0.15301530153015303,0.7475117636949934,,
0.15351535153515353,0.619897772328772,0.7939581631566363,
0.15401540154015403,0.4316439384059992,0.6493613279624627,
0.1545154515451545,0.20111060319375343,0.3539773141124656,
0.155015501550155,-0.04920354134879793,-0.07224897666368688,
0.1555155515551555,-0.29485778786527717,-0.46603871402768243,
0.156015601560156,-0.511856059068307,-0.7061379301883562,
0.1565156515651565,-0.6789907689364535,,
0.157015701570157,-0.7799149625301979,,
0.15751575157515751,-0.8047403166967849,,
0.15801580158015802,-0.751004872303774,,
0.15851585158515852,-0.6239159026076683,,
0.15901590159015902,-0.43584409079049624,-0.794418708216559,
0.15951595159515952,-0.20511828134679352,-0.5383128031188251,
0.16001600160016002,0.045761651234201346,0.10264811548314651,
0.16051605160516053,0.292319471358823,0.646872217917655,
0.16101610161016103,0.5104906610057216,,
0.16151615161516153,0.6789708961157919,,
0.162016201620162,0.781295761617585,,
0.1625162516251625,0.8074487562894489,,
0.163016301630163,0.7548406454030706,,
0.1635163516351635,0.6285645314216637,0.7968821268520466,
0.164016401640164,0.4409016488290351,0.6500662120885405,
0.1645164516451645,0.21012595904101908,0.34094375504102553,
0.16501650165016502,-0.0412759993670311,-0.10396145453431252,
0.16551655165516552,-0.2887965265750111,-0.49736114735914694,
0.16601660166016602,-0.5082958544239883,-0.7233332662210256,
0.16651665166516652,-0.6783560363310532,,
0.16701670167016702,-0.7823701606447396,,
0.16751675167516752,-0.8101631832708092,,
0.16801680168016803,-0.7589862951749123,,
0.16851685168516853,-0.6337877649915595,,
0.16901690169016903,-0.44673368145741127,-0.7886774393651605,
0.1695169516951695,-0.216025099511343,-0.5261275284659217,
0.17001700170017,0.035873349305792224,0.11149155235386382,
0.1705170517051705,0.2844209630392067,0.6471529663952296,
0.171017101710171,0.5053915982292971,,
0.1715171517151715,0.6772345882012587,,
0.172017201720172,0.7831759466901171,,
0.17251725172517252,0.8128550783420183,,
0.17301730173017302,0.7633373877228314,,
0.17351735173517352,0.6394039004662804,0.8013782525005582,
0.17401740174017402,0.45308937786688314,0.6555616735758508,
0.17451745174517452,0.2225135739294898,0.3381564826537585,
0.17501750175017503,-0.02988086786056826,-0.12229067281728402,
0.17551755175517553,-0.2795125531306336,-0.5171870477685288,
0.17601760176017603,-0.5020550098081676,-0.7338347114348122,
0.17651765176517653,-0.6758068845817932,,
0.177017701770177,-0.7838078111929003,,
0.1775177517751775,-0.8154937305055668,,
0.178017801780178,-0.7677301606592662,,
0.1785178517851785,-0.6451223814919353,,
0.179017901790179,-0.45957183728220835,-0.7840680884121841,
0.17951795179517951,-0.22912143807087684,-0.5223004135312332,
0.18001800180018002,0.02379828528087408,0.10044061175848683,
0.18051805180518052,0.27455178762275634,0.6347138173592543,
0.18101810181018102,0.49869760338925384,,
0.18151815181518152,0.6743703945101367,,
0.18201820182018202,0.7844138779696782,,
0.18251825182518253,0.8180566149832813,,
0.18301830183018303,0.7719669784878447,,
0.18351835183518353,0.6505839342462296,0.8036405528904704,
0.18401840184018403,0.46569071879180146,0.6603149276457628,
0.1845184518451845,0.23527222756226143,0.342700167416142,
0.185018501850185,-0.018233236069103972,-0.12364968933635517,
0.1855185518551855,-0.27011806084239737,-0.5199777601024539,
0.186018601860186,-0.49581281845933517,-0.7340596780251752,
0.1865186518651865,-0.6732826672505382,,
0.18701870187018702,-0.7851789925871898,,
0.18751875187518752,-0.8205361853801216,,
0.18801880188018802,-0.7758475485558004,,
0.18851885188518852,-0.6554146550864588,,
0.18901890189018902,-0.4709352042793527,-0.7765668184386355,
0.18951895189518952,-0.2403686576106439,-0.5175432999313981,
0.19001900190019003,0.013810550756138261,0.08189989481808203,
0.19051905190519053,0.26680252290817197,0.613215489956642,
0.19101910191019103,0.49390097337414374,0.8085893111449051,
0.19151915191519153,0.6729060050928953,,
0.192019201920192,0.7862949863446077,,
0.1925192519251925,0.8229391974853811,,
0.193019301930193,0.7791979539057402,,
0.1935193519351935,0.6592824584411985,0.8018427539494438,
0.19401940194019401,0.4748528113577438,0.6589588513119604,
0.19451945194519452,0.24388647776569064,0.34077206481224603,
0.19501950195019502,-0.011072226218861265,-0.12631639294544864,
0.19551955195519552,-0.26511138628699965,-0.5206464448994643,
0.19601960196019602,-0.493385090690101,-0.7317253197847957,
0.19651965196519652,-0.673543720476173,,
0.19701970197019703,-0.7879232022096399,,
0.19751975197519753,-0.8252786808435779,,
0.19801980198019803,-0.7818922883933783,,
0.19851985198519853,-0.6619456525887198,,
0.19901990199019903,-0.47711957688432455,-0.763277153510032,
0.19951995199519953,-0.2454589244129089,-0.4999079462538637,
0.2000200020002,0.010387240852559142,0.08014981492343053,
0.2005200520052005,0.2653788235659581,0.5987601278007817,
0.201020102010201,0.4945350433169906,0.799882440641964,
0.20152015201520151,0.6753822152876369,,
0.20202020202020202,0.7901590657749988,,
0.20252025202520252,0.8275630431559188,,
0.20302030203020302,0.7838657213815936,,
0.20352035203520352,0.6632869733165013,0.7977808118612475,
0.20402040204020402,0.4775901099174147,0.649711585619949,
0.20452045204520453,0.24493654563841633,0.31976426054397644,
0.20502050205020503,-0.011888726217588925,-0.15489289156408012,
0.20552055205520553,-0.26770762883427296,-0.5403378958083628,
0.20602060206020603,-0.49741720426344654,-0.7392915051098651,
0.20652065206520653,-0.6784535647318183,,
0.20702070207020704,-0.793009660959904,,
0.2075207520752075,-0.8297887275870987,,
0.208020802080208,-0.7851205327738253,,
0.2085208520852085,-0.6633298938252575,,
0.20902090209020902,-0.4763202281659568,-0.7461493200284969,
0.20952095209520952,-0.24241200188092688,-0.4690361641569008,
0.21002100210021002,0.015450758455982932,0.10405892809223992,
0.21052105210521052,0.2719504283741696,0.6017620704967799,
0.21102110211021102,0.5018816195272082,0.7983204025304641,
0.21152115211521152,0.6826287698047678,,
0.21202120212021203,0.7963918420893167,,
0.21252125212521253,0.8319409274709144,,
0.21302130213021303,0.7857266013176616,,
0.21352135213521353,0.6622360436851094,0.7968751197218747,
0.21402140214021403,0.47355901671039047,0.6423858044177458,
0.21452145214521454,0.23820551201540185,0.29252075883206724,
0.215021502150215,-0.02070940898589698,-0.1993491714300329,
0.2155215521552155,-0.27773562661476336,-0.5744334529099566,
0.21602160216021601,-0.5075898831312979,-0.7562230905428824,
0.21652165216521652,-0.6876435819068589,,
0.21702170217021702,-0.800151555018407,,
0.21752175217521752,-0.8340021347573466,,
0.21802180218021802,-0.7858157795839602,,
0.21852185218521852,-0.6602834912233614,,
0.21902190219021903,-0.46971102970807815,-0.7313134227964637,
0.21952195219521953,-0.23281312888222247,-0.4392463497616245,
0.22002200220022003,0.027124168543032262,0.13175894379390551,
0.22052205220522053,0.28453259105583983,0.6109042776729054,
0.22102210221022103,0.5140770499455293,0.8003128891111106,
0.22152215221522153,0.6931498237248919,,
0.22202220222022204,0.804097859818164,,
0.2225222522252225,0.8359636519131454,,
0.223022302230223,0.7855679203645185,,
0.22352235223522351,0.657827053323398,0.8005737336981051,
0.22402240224022402,0.4652735877317558,0.6445595664270871,
0.22452245224522452,0.22682650294194592,0.27985396297385023,
0.22502250225022502,-0.034067970940633574,-0.23075472998149682,
0.22552255225522552,-0.2917422534544426,-0.6014249462999957,
0.22602260226022602,-0.520833151991158,-0.7702706506574328,
0.22652265226522653,-0.6987788073508064,,
0.22702270227022703,-0.8080409455604842,,
0.22752275227522753,-0.8378334932899025,,
0.22802280228022803,-0.7851871527033384,,
0.22852285228522853,-0.6552448729628034,,
0.22902290229022904,-0.460758865105585,-0.7230994495430901,
0.22952295229522954,-0.22083842680537125,-0.42874800712002537,
0.23002300230023,0.040928372066558416,0.1311890918394635,
0.2305230523052305,0.298794412904882,0.6038932585470941,
0.23102310231023102,0.5273864337697314,0.7965179394231485,
0.23152315231523152,0.704201860742741,,
0.23202320232023202,0.8118238203348348,,
0.23252325232523252,0.8396362934684518,,
0.23302330233023302,0.7848705426785487,,
0.23352335233523352,0.6528797386703663,0.8063711057109404,
0.23402340234023403,0.4566146518051517,0.6566538500124616,
0.23452345234523453,0.21535188246091133,0.293510212238423,
0.23502350235023503,-0.0472003555060026,-0.22903629364711164,
0.23552355235523553,-0.3052326480153037,-0.6061109253188908,
0.23602360236023603,-0.5333718321655812,-0.7734337302825774,
0.23652365236523654,-0.7091759643733523,,
0.23702370237023704,-0.8153414649197703,,
0.2375237523752375,-0.8414054068234862,,
0.23802380238023801,-0.7847755626330791,,
0.23852385238523852,-0.6509869187292148,,
0.23902390239023902,-0.4531594102852277,-0.7195238688139701,
0.23952395239523952,-0.21071014300120278,-0.4357415702250647,
0.24002400240024002,0.052553367735799904,0.10166936562188238,
0.24052405240524052,0.31077159227677487,0.5771156359104949,
0.24102410241024103,0.5385732711362613,0.7840418751807319,
0.24152415241524153,0.713568025111264,,
0.24202420242024203,0.8185464300171027,,
0.24252425242524253,0.8431714478686249,,
0.24302430243024303,0.7849950787686797,,
0.24352435243524354,0.6497003760686743,0.8114037686889204,
0.24402440244024404,0.4505450389840793,0.6711652376916947,
0.24452445244524454,0.20706119053384164,0.31942637314827466,
0.245024502450245,-0.05686103166896048,-0.20810846359393265,
0.24552455245524551,-0.31531796417722063,-0.5975579270811848,
0.24602460246024602,-0.5429348701485778,-0.770014640637698,
0.24652465246524652,-0.7173568206094052,,
0.24702470247024702,-0.8214435397996459,,
0.24752475247524752,-0.8449528058931101,,
0.24802480248024802,-0.7855471847122577,,
0.24852485248524853,-0.6490252636070214,,
0.24902490249024903,-0.448754630935743,-0.7146443167266981,
0.24952495249524953,-0.204362150901116,-0.4436615655260667,
0.25002500250025,0.06019006509491674,0.06651569707443646,
0.25052505250525053,0.31895433341821505,0.5436627662399209,
0.251025102510251,0.5465423080101126,0.7677979960567646,
0.25152515251525154,0.7206155524957575,,
0.252025202520252,0.8240775107719629,,
0.25252525252525254,0.8467518688681296,,
0.253025302530253,0.7863826367722031,,
0.25352535253525355,0.6488577602113973,0.8145724549570603,
0.254025402540254,0.44763418356154244,0.6813881021598736,
0.25452545254525455,0.20242056740074243,0.33797475164797436,
0.255025502550255,-0.06275335356939948,-0.19413183681157786,
0.25552555255525555,-0.32189163693378725,-0.5929762993194213,
0.256025602560256,-0.5495804662198487,-0.7682772809535955,
0.2565256525652565,-0.7234801812166058,,
0.25702570257025703,-0.8265166953067518,,
0.2575257525752575,-0.8485573944331302,,
0.25802580258025803,-0.7874070833757841,,
0.2585258525852585,-0.6490261422275543,-0.8094250863928741,
0.25902590259025904,-0.44694925812553477,-0.7069406911732499,
0.2595259525952595,-0.2009614409337023,-0.4434755676177473,
0.26002600260026004,0.06483915842592097,0.0446566476704199,
0.2605260526052605,0.3244019670937926,0.5178551278421588,
0.26102610261026105,0.5522770108903117,0.7545503702936686,
0.2615261526152615,0.7261100692565069,,
0.26202620262026205,0.8288353738637209,,
0.2625262526252625,0.8503508073256848,,
0.26302630263026305,0.7885111905507844,,
0.2635263526352635,0.6493420120628262,,
0.264026402640264,0.4464523151508023,0.6913048368661125,
0.26452645264526453,0.1997039407597026,0.350574873966721,
0.265026502650265,-0.06673276381932923,-0.1926605129435625,
0.26552655265526554,-0.32674646565463983,-0.5988735367004755,
0.266026602660266,-0.5548437191878337,-0.7727756364358893,
0.26652665266526654,-0.7286484480912058,,
0.267026702670267,-0.8310969927142992,,
0.26752675267526754,-0.8521134009884256,,
0.268026802680268,-0.7896004826472917,,
0.26852685268526855,-0.6496491378210397,-0.8062552176856828,
0.269026902690269,-0.4459450540839093,-0.7028867821776905,
0.26952695269526955,-0.19843053943124808,-0.4442834384585673,
0.27002700270027,0.06864768847542883,0.030753370956105294,
0.27052705270527055,0.32911366881364396,0.5027759271489123,
0.27102710271027103,0.5574276652212857,0.7478152287413405,
0.2715271527152715,0.7311905003268594,,
0.27202720272027203,0.8333411850458686,,
0.2725272527252725,0.8538322138877513,,
0.27302730273027304,0.7906180003238267,,
0.2735273527352735,0.6498591899049561,,
0.27402740274027404,0.4453224267888533,0.7060520238270915,
0.2745274527452745,0.19703403209130257,0.36766659341952673,
0.27502750275027504,-0.0706807547463868,-0.19420484959835016,
0.2755275527552755,-0.331580999040015,-0.6109878467333736,
0.27602760276027605,-0.5600822593383122,-0.7815652992115099,
0.2765276527652765,-0.7337655939513383,,
0.27702770277027705,-0.8355773098619447,,
0.2775277527752775,-0.8555035878628897,,
0.27802780278027805,-0.7915555147970087,,
0.27852785278527853,-0.6499676078252586,-0.8061295342351353,
0.279027902790279,-0.4445900083560228,-0.7027449332799217,
0.27952795279527953,-0.19553359692533173,-0.44870320659234064,
